# number of customers + 1 (depot stored as last "customer") [int nC]
21
# customer IDs (depot gets ID -1) [int* customerIDs]
728 1245 0 629 786 1694 1860 1521 1822 1839 690 784 525 751 1862 1165 1865 1822 1759 538 3766 
299 764 626 0 157 1214 1380 1041 1341 1359 60 155 1044 210 1382 1684 1385 1342 1279 203 3286 
338 761 790 163 0 1211 1376 1037 1338 1355 117 2 1208 206 1378 1848 1381 1338 1275 367 3282 
1050 1126 1705 1217 1180 0 554 388 502 491 1157 1183 2065 1035 556 1594 505 495 402 1282 2684 
1203 1279 1857 1370 1333 530 0 644 143 526 1309 1335 1800 1187 143 1330 195 152 222 1434 2342 
857 933 1511 1024 987 362 616 0 537 507 963 989 1929 841 602 1714 540 529 450 1088 2804 
1171 1247 1825 1338 1301 488 145 563 0 382 1278 1303 1871 1155 64 1401 51 8 125 1402 2371 
1192 1268 1846 1359 1322 481 500 529 354 0 1298 1324 2210 1176 419 1739 365 347 360 1423 2725 
281 703 686 60 115 1153 1319 980 1280 1298 0 118 1104 149 1321 1744 1324 1281 1218 263 3225 
340 763 787 161 2 1213 1378 1039 1340 1358 119 0 1206 209 1381 1845 1383 1340 1277 364 3284 
1001 1517 491 901 1059 1967 1820 1793 1908 2112 962 1057 0 1024 1922 639 1951 1908 1922 810 3794 
155 563 762 206 166 1013 1178 839 1140 1158 146 168 1180 0 1181 1820 1183 1140 1078 339 3085 
1205 1281 1859 1372 1335 522 147 623 68 451 1312 1338 1906 1190 0 1436 120 77 171 1436 2367 
1286 1803 777 1187 1344 1566 1361 1736 1448 1736 1248 1342 643 1309 1463 0 1492 1449 1463 1096 3335 
1219 1295 1873 1386 1349 528 200 576 55 384 1326 1351 1919 1203 119 1449 0 47 147 1450 2426 
1171 1248 1826 1339 1302 489 153 554 7 373 1278 1304 1872 1156 72 1401 43 0 125 1403 2378 
1109 1185 1764 1276 1239 421 221 469 121 365 1216 1242 1905 1094 176 1434 149 121 0 1340 2482 
304 821 532 205 363 1271 1436 1097 1398 1416 266 360 950 328 1438 1590 1441 1398 1335 0 3342 
3120 3196 3774 3287 3250 2662 2384 2832 2418 2576 3227 3253 3800 3105 2416 3329 2388 2427 2521 3351 0 
# average travel time matrix between customers (incl. depot as last customer) [int** t_travel]
0 604 732 315 306 1056 1216 883 1181 1203 286 308 1146 168 1222 1785 1224 1181 1119 310 3126 
363 0 918 295 199 1111 1271 938 1236 1258 235 196 1333 251 1277 1971 1279 1236 1174 497 3181 
729 1247 0 629 778 1700 1859 1527 1825 1847 691 776 522 752 1866 1161 1868 1825 1763 538 3770 
300 766 623 0 149 1219 1379 1046 1344 1366 61 146 1037 211 1384 1676 1386 1344 1282 202 3288 
333 757 780 156 0 1210 1369 1037 1335 1357 116 2 1194 202 1376 1832 1377 1335 1273 358 3279 
1052 1130 1702 1222 1182 0 549 392 503 495 1162 1184 2082 1036 553 1605 507 496 401 1280 2684 
1200 1277 1849 1370 1330 529 0 640 144 520 1310 1332 1813 1184 144 1336 195 152 223 1428 2341 
856 934 1505 1026 986 363 614 0 538 510 965 988 1920 840 602 1728 542 530 452 1084 2807 
1171 1248 1820 1340 1300 490 145 565 0 376 1280 1302 1886 1154 63 1409 51 8 126 1398 2369 
1192 1269 1841 1362 1321 482 493 531 348 0 1301 1324 2222 1175 411 1744 359 340 359 1420 2717 
281 704 683 60 116 1157 1317 984 1282 1304 0 118 1097 149 1323 1735 1325 1282 1220 262 3227 
335 760 777 154 2 1212 1372 1039 1337 1359 118 0 1191 204 1378 1829 1380 1337 1275 356 3281 
1005 1522 492 904 1053 1975 1819 1802 1909 2122 966 1051 0 1027 1922 638 1951 1908 1923 812 3795 
155 562 757 208 167 1015 1174 841 1140 1162 148 169 1172 0 1180 1810 1182 1139 1077 336 3084 
1201 1279 1850 1371 1331 521 148 623 68 444 1311 1334 1919 1185 0 1441 119 77 171 1429 2366 
1295 1813 783 1194 1343 1574 1361 1742 1451 1743 1256 1341 649 1317 1465 0 1493 1451 1466 1103 3337 
1217 1294 1866 1386 1347 528 198 577 53 378 1327 1349 1932 1200 117 1455 0 46 146 1445 2422 
1171 1249 1820 1341 1301 491 152 557 7 368 1280 1303 1886 1155 71 1409 43 0 125 1399 2377 
1108 1185 1758 1278 1238 421 221 471 121 366 1218 1240 1919 1092 174 1442 152 121 0 1336 2480 
306 824 530 206 355 1277 1436 1104 1402 1424 268 352 944 328 1442 1583 1444 1402 1339 0 3346 
3118 3196 3768 3288 3248 2665 2383 2833 2417 2571 3228 3251 3814 3102 2415 3337 2385 2425 2519 3347 0 
# max. deviation of (average) travel time matrix between customers (incl. depot as last customer) [int** t_travel_maxDev]
0 6 5 2 0 9 6 9 10 12 6 0 9 1 15 10 9 9 10 3 16 
1 0 0 2 0 14 11 14 15 17 3 1 4 2 20 5 14 14 15 2 21 
2 9 0 1 8 11 9 12 12 15 2 8 3 1 17 4 11 11 12 0 19 
0 5 3 0 8 7 4 7 8 10 1 9 7 0 13 8 7 7 8 1 15 
5 4 10 7 0 2 7 3 3 1 2 0 14 6 2 16 4 3 2 9 4 
7 10 3 8 5 0 5 6 0 7 9 5 32 5 3 21 2 2 1 6 9 
3 3 8 1 3 1 0 4 1 6 2 3 26 3 1 14 2 2 1 6 6 
3 6 6 4 1 1 2 0 1 5 6 1 9 1 1 25 0 1 4 4 12 
3 6 5 5 2 3 2 5 0 6 6 2 26 1 1 14 0 0 0 4 5 
6 9 5 7 4 2 7 5 6 0 9 4 25 4 8 14 6 7 1 4 8 
0 4 3 0 1 6 3 6 7 9 0 1 7 1 12 9 5 6 7 1 13 
6 3 10 7 0 3 6 3 3 1 2 0 15 6 3 16 3 3 2 8 4 
4 11 2 4 6 14 2 14 3 17 5 6 0 3 3 1 2 3 4 3 9 
0 2 5 3 2 4 4 5 5 8 4 2 8 0 11 10 5 5 6 3 12 
4 4 9 3 4 1 2 0 1 7 4 4 24 5 0 13 1 0 0 7 7 
12 19 10 12 6 13 4 12 5 13 13 6 10 12 4 0 5 4 6 11 12 
2 4 7 3 2 1 3 4 2 6 3 2 24 3 2 12 0 1 1 5 4 
3 6 6 5 1 3 3 5 0 5 6 1 26 1 1 15 0 0 1 4 5 
4 7 6 5 2 1 0 3 0 2 6 2 28 2 2 16 4 0 0 4 3 
2 8 2 1 8 11 9 11 12 14 2 8 6 1 17 7 11 11 12 0 19 
9 12 6 11 7 13 6 11 6 5 11 7 35 7 7 24 5 5 6 7 0 
# indicator whether saturdays count as workdays (stored as 1 or 0 for "TRUE" or "FALSE", resp.) [SCIP_Bool workOnSaturdays]
0
# start date of planning period (stored as 4 integers: day, month, year, weekday) [date* startDate]
9 11 2020 0
# end date of planning period (stored as 4 integers: day, month, year, weekday) [date* endDate]
27 11 2020 4
# maximal number of delay events considered (in robust optimization) [int maxDelayEvents]
10
# number of workdays in planning period [int nDays]
10
# day properties (stored as 6 integers: index, shift_start, shift_end, break_start, break_end, break_length) [dayProperty* days]
0 21600 79200 39600 54000 1800
1 21600 79200 39600 54000 1800
2 21600 79200 39600 54000 1800
3 21600 79200 39600 54000 1800
4 21600 79200 39600 54000 1800
5 21600 79200 39600 54000 1800
6 21600 79200 39600 54000 1800
7 21600 79200 39600 54000 1800
8 21600 79200 39600 54000 1800
9 21600 79200 39600 54000 1800
# day sizes (day, number of available customers on that day) [int* day_sizes]
0 9
1 5
2 7
3 10
4 10
5 9
6 7
7 7
8 8
9 8
# list of neighbor nodes of customers for each day in planning period [neighbor*** neighbors]
0 0 3 13 4 2 15 10 7 9 20 
0 3 4 12 8 15 16 20 
0 4 7 6 3 16 18 5 9 20 
0 5 3 18 13 2 12 15 7 9 20 
1 1 13 11 2 19 20 
1 2 14 17 8 20 
1 6 11 2 5 19 20 
1 7 14 17 8 20 
2 0 4 15 10 7 9 20 
2 1 11 19 20 
2 5 18 12 15 7 9 20 
2 6 11 5 19 20 
3 0 4 13 0 2 15 10 7 9 20 
3 4 0 16 18 5 9 20 
3 5 18 13 0 2 12 15 7 9 20 
3 9 4 16 18 19 5 9 20 
4 0 3 13 0 2 15 10 7 9 20 
4 3 14 6 17 0 12 8 15 16 20 
4 8 13 6 5 18 12 15 16 20 
4 9 3 16 18 19 5 9 20 
5 4 18 9 20 
5 6 11 2 19 20 
5 8 13 4 18 12 15 16 20 
5 9 18 19 9 20 
6 3 14 4 17 0 12 8 15 16 20 
6 4 7 0 3 16 18 9 5 20 
6 7 10 11 14 1 8 17 20 
6 8 13 4 5 18 12 15 16 20 
7 0 4 2 15 9 10 20 
7 4 6 0 3 16 18 5 9 20 
7 5 2 15 12 9 20 
7 9 3 16 4 18 19 5 9 20 
8 2 17 20 
8 3 15 16 20 
8 6 10 1 11 5 2 19 20 
8 7 17 20 
9 0 4 15 2 7 10 20 
9 4 18 5 20 
9 5 15 2 12 7 20 
9 9 18 19 5 20 
10 0 4 2 15 7 9 20 
10 2 19 14 12 1 17 8 20 
10 6 8 11 1 2 5 19 20 
10 7 6 11 14 1 17 8 20 
11 1 13 1 2 19 20 
11 3 14 4 6 17 0 12 8 15 16 20 
11 6 1 2 5 19 20 
11 7 6 10 14 1 8 17 20 
12 2 14 1 17 8 20 
12 3 0 15 8 16 20 
12 5 18 2 15 7 9 20 
12 8 15 16 20 
13 0 3 0 4 2 15 10 7 9 20 
13 1 11 1 2 19 20 
13 5 3 18 0 2 12 15 7 9 20 
13 8 4 6 5 18 12 15 16 20 
14 2 19 12 1 8 17 20 
14 3 11 6 4 17 0 12 8 15 16 20 
14 4 17 6 7 0 3 16 18 9 5 20 
14 7 11 1 8 17 20 
15 0 4 2 10 7 9 20 
15 3 8 16 20 
15 5 18 12 2 7 9 20 
15 8 16 20 
16 3 8 20 
16 4 0 3 18 9 5 20 
16 8 20 
16 9 3 4 18 19 9 5 20 
17 2 8 20 
17 3 14 4 0 12 8 15 16 20 
17 4 14 6 7 0 3 16 18 9 5 20 
17 7 8 20 
18 4 3 16 9 5 20 
18 5 3 13 0 15 2 12 9 7 20 
18 8 4 5 12 15 16 20 
18 9 3 16 19 9 5 20 
19 1 20 
19 2 14 12 1 17 8 20 
19 6 20 
19 9 16 18 5 9 20 
20 0 3 13 0 4 15 2 9 7 10 
20 1 13 1 11 2 19 
20 2 10 14 19 12 1 8 17 
20 3 14 11 6 4 17 0 12 8 15 16 
20 4 14 17 6 7 0 3 16 18 9 5 
20 5 3 18 13 0 15 2 12 9 7 
20 6 10 8 1 11 5 2 19 
20 7 6 10 11 14 1 8 17 
20 8 13 6 4 5 18 12 15 16 
20 9 7 3 16 4 18 19 9 5 
