# number of customers + 1 (depot stored as last "customer") [int nC]
21
# customer IDs (depot gets ID -1) [int* customerIDs]
307 380 544 146 166 0 409 409 719 210 300 533 283 364 405 461 404 596 301 627 1366 
315 670 344 467 488 321 0 557 705 532 97 285 568 40 226 593 118 233 96 613 1348 
427 341 368 360 311 252 502 0 440 306 427 414 239 491 301 239 416 610 428 348 1482 
900 484 813 744 637 731 947 495 0 633 893 859 565 938 780 431 861 1055 894 828 1681 
292 169 425 111 36 181 393 259 597 0 285 414 114 349 286 294 389 581 286 505 1422 
217 572 371 369 390 223 108 459 658 434 0 344 470 63 176 495 167 295 1 566 1410 
452 621 180 555 539 428 290 483 554 583 338 0 519 280 226 520 207 200 337 502 1315 
368 101 464 212 105 256 469 183 535 100 360 489 0 424 362 223 465 656 362 444 1426 
275 630 343 427 447 281 44 516 703 492 57 284 528 0 225 553 117 232 56 612 1346 
292 508 194 389 373 262 234 395 539 417 282 182 406 225 0 431 148 343 281 448 1457 
501 239 452 345 238 332 586 172 524 233 494 499 166 557 380 0 501 695 495 433 1481 
268 606 253 485 471 339 119 485 613 516 167 188 505 109 135 521 0 227 166 521 1341 
481 787 345 580 600 434 313 649 675 645 362 165 685 304 328 685 222 0 360 668 1186 
218 573 372 371 391 224 107 460 659 435 1 346 472 62 177 496 169 294 0 567 1409 
515 493 370 574 491 443 504 348 240 486 514 416 418 495 345 284 419 613 515 0 1227 
1768 1871 1675 1750 1770 1604 1727 1738 1387 1815 1769 1514 1809 1718 1721 1675 1636 1532 1770 1731 0 
# noon travel time matrix between customers (incl. depot as last customer) [int** t_travelNoon]
0 479 430 286 254 256 335 384 578 306 225 413 378 289 292 433 343 509 226 486 1466 
513 0 584 354 247 390 609 311 534 242 499 627 140 563 516 295 617 783 500 548 1397 
450 532 0 508 487 376 306 385 436 490 353 167 431 294 195 434 223 342 352 354 1396 
325 298 491 0 78 137 421 308 603 125 311 475 197 375 353 375 430 595 312 511 1373 
305 265 450 112 0 182 402 275 570 91 292 434 164 356 312 342 410 575 293 477 1407 
308 387 552 145 162 0 404 397 692 214 294 536 286 359 414 464 413 563 296 600 1329 
307 650 320 470 486 324 0 543 636 538 98 261 549 39 226 591 119 222 97 553 1347 
436 339 349 358 313 247 476 0 406 306 422 392 238 464 307 241 394 567 423 313 1458 
906 445 792 715 640 728 919 494 0 635 892 835 539 907 772 431 837 1010 893 794 1650 
296 176 441 111 37 173 392 251 560 0 282 424 117 346 302 298 401 566 283 468 1397 
209 551 375 379 396 233 109 444 639 448 0 323 450 64 178 493 169 283 1 546 1408 
417 617 180 571 552 443 253 471 522 575 300 0 516 241 226 519 174 175 299 477 1299 
373 101 444 214 107 250 469 171 501 102 359 487 0 423 376 223 477 643 360 408 1421 
268 611 317 434 450 288 45 503 633 502 59 258 510 0 223 552 116 219 58 550 1344 
280 509 196 403 383 275 232 405 517 435 273 179 408 220 0 453 149 327 274 435 1451 
510 239 439 351 245 333 566 166 496 240 496 482 170 554 397 0 484 657 498 403 1467 
253 596 228 468 470 323 116 451 543 522 163 169 495 104 134 499 0 211 162 461 1335 
432 757 328 541 557 395 276 610 651 609 323 148 656 263 293 659 188 0 321 621 1194 
210 553 376 380 397 235 108 445 640 449 1 321 452 62 180 494 170 282 0 547 1406 
594 490 367 570 488 439 495 330 236 483 541 410 413 482 347 272 412 585 540 0 1241 
1629 1692 1579 1606 1623 1461 1588 1546 1247 1675 1616 1436 1623 1575 1605 1482 1500 1426 1617 1619 0 
# afternoon/PM travel time matrix between customers (incl. depot as last customer) [int** t_travelPM]
0 497 458 301 268 286 349 412 758 319 239 439 392 304 315 466 367 533 240 532 1804 
545 0 626 370 263 406 641 335 735 261 531 664 151 596 539 297 659 825 532 605 1783 
483 563 0 526 506 416 355 409 630 516 402 172 472 343 207 463 255 355 401 451 1679 
337 299 493 0 75 134 433 321 767 121 322 474 193 387 350 380 451 616 324 542 1686 
320 271 457 107 0 181 416 293 739 93 305 438 165 370 314 352 433 599 307 513 1719 
323 389 574 145 160 0 419 411 857 211 309 555 283 374 430 470 437 603 310 631 1645 
319 694 330 489 504 344 0 567 829 555 99 270 589 40 234 621 121 232 98 612 1555 
478 348 368 354 324 273 540 0 573 314 463 421 257 528 321 249 440 604 465 347 1782 
1029 545 889 802 747 835 1061 577 0 745 1015 942 639 1049 864 513 961 1125 1016 909 2177 
311 212 448 113 36 172 407 267 730 0 296 429 127 361 305 304 425 590 298 505 1710 
219 595 385 392 407 247 110 474 820 458 0 332 489 65 184 528 179 293 1 594 1617 
429 651 188 584 564 477 260 498 759 605 307 0 560 248 225 551 177 183 306 543 1506 
394 105 475 219 112 255 490 184 680 110 380 512 0 445 388 224 508 673 381 454 1793 
278 653 327 448 463 303 45 533 826 514 58 267 548 0 231 587 118 228 57 609 1552 
291 544 201 413 393 307 257 412 704 444 284 182 438 245 0 466 154 342 285 479 1666 
546 241 462 371 264 365 634 171 667 262 531 515 189 596 414 0 534 698 533 441 1851 
265 627 237 494 490 349 134 473 735 541 181 172 535 122 140 527 0 220 180 518 1543 
448 793 342 603 618 458 288 639 901 669 335 153 702 276 307 693 196 0 334 684 1394 
220 596 386 393 408 248 109 475 821 459 1 330 490 63 185 529 180 292 0 595 1615 
648 559 389 607 570 497 561 386 402 568 608 442 495 549 364 336 461 625 607 0 1662 
1733 1829 1653 1696 1711 1551 1687 1670 1467 1762 1718 1483 1765 1676 1686 1606 1596 1519 1719 1733 0 
# average travel time matrix between customers (incl. depot as last customer) [int** t_travel]
0 485 433 294 262 264 342 393 639 312 232 417 384 296 293 440 349 523 233 503 1585 
525 0 607 361 254 400 623 326 605 251 513 643 146 577 522 299 630 804 514 582 1532 
459 545 0 519 500 395 327 399 503 504 375 171 447 316 199 445 238 357 374 396 1491 
328 296 485 0 78 139 426 316 669 122 316 470 194 380 345 375 434 607 318 533 1491 
310 266 448 110 0 185 408 286 639 92 298 432 165 362 308 346 415 589 299 502 1520 
313 386 557 146 163 0 411 406 756 212 301 542 284 366 417 465 418 588 303 620 1447 
314 672 332 476 493 330 0 556 724 542 98 272 569 40 229 602 120 229 97 593 1417 
447 343 362 358 316 258 506 0 473 309 438 409 245 495 310 243 417 594 439 336 1574 
945 492 832 754 675 765 976 522 0 671 934 879 581 965 806 459 887 1064 935 844 1836 
300 186 438 112 37 176 398 259 629 0 288 423 120 352 298 299 405 579 289 493 1510 
215 573 377 380 398 235 109 459 706 447 0 333 470 64 180 506 172 291 1 569 1479 
433 630 183 570 552 450 268 484 612 588 315 0 532 257 226 530 186 186 314 508 1374 
379 103 461 215 108 254 476 180 572 104 367 496 0 431 376 224 484 658 368 436 1547 
274 632 329 437 454 291 45 518 721 503 58 270 529 0 227 564 117 227 57 591 1414 
288 521 197 402 383 282 241 404 587 432 280 181 418 230 0 450 151 338 280 454 1525 
519 240 451 356 249 344 596 170 563 245 507 499 175 569 397 0 507 684 509 426 1600 
262 610 240 483 477 337 123 470 631 527 171 177 512 112 137 516 0 220 170 500 1407 
454 779 339 575 592 429 293 633 743 641 340 156 681 281 310 679 202 0 339 658 1258 
216 574 378 382 399 236 108 460 707 448 1 333 472 63 181 507 173 290 0 570 1477 
586 514 376 584 517 460 520 355 293 513 555 423 442 509 352 298 431 608 554 0 1377 
1710 1798 1636 1684 1702 1539 1668 1652 1367 1751 1701 1478 1733 1657 1671 1588 1578 1493 1702 1695 0 
# max. deviation of (average) travel time matrix between customers (incl. depot as last customer) [int** t_travel_maxDev]
0 12 25 7 6 22 7 19 119 7 7 22 8 8 22 26 18 10 7 29 219 
20 0 19 9 9 6 18 9 130 10 18 21 5 19 17 5 29 21 18 23 251 
24 18 0 7 6 21 28 10 127 12 27 1 25 27 8 18 17 16 27 55 188 
9 3 8 0 2 7 7 5 98 3 6 5 3 7 8 5 17 9 6 11 195 
10 5 9 2 0 6 8 7 100 1 7 6 0 8 6 6 18 10 8 14 199 
10 3 17 0 3 0 8 5 101 2 8 13 2 8 13 5 19 15 7 11 198 
5 22 12 13 11 14 0 11 105 13 1 13 20 0 5 19 1 4 1 20 138 
31 5 6 2 8 15 34 0 100 5 25 12 12 33 11 6 23 16 26 12 208 
84 53 57 48 72 70 85 55 0 74 81 63 58 84 58 54 74 61 81 65 341 
11 26 10 1 0 5 9 8 101 0 8 6 7 9 7 5 20 11 9 12 200 
4 22 8 12 9 12 1 15 114 11 0 11 19 1 4 22 7 4 0 25 138 
19 21 5 14 12 27 22 14 147 17 23 0 28 23 0 21 21 14 23 35 132 
15 2 14 4 4 2 14 4 108 6 13 16 0 14 12 0 24 15 13 18 246 
4 21 14 11 9 12 0 15 105 11 1 14 19 0 4 23 1 5 1 21 138 
4 23 4 11 10 25 16 8 117 12 4 1 20 15 0 16 3 5 5 25 141 
27 1 11 15 15 21 38 2 104 17 24 16 14 27 17 0 27 14 24 15 251 
6 17 13 11 13 12 11 15 104 14 10 11 23 10 3 11 0 7 10 21 136 
27 14 6 28 26 29 20 16 158 28 22 9 21 23 18 14 20 0 21 26 136 
4 22 8 11 9 12 1 15 114 11 0 13 18 0 4 22 7 4 0 25 138 
62 45 13 23 53 37 41 31 109 55 53 19 53 40 12 38 30 17 53 0 285 
58 73 39 66 68 65 59 86 100 64 68 36 76 61 50 87 58 39 68 38 0 
# indicator whether saturdays count as workdays (stored as 1 or 0 for "TRUE" or "FALSE", resp.) [SCIP_Bool workOnSaturdays]
0
# start date of planning period (stored as 4 integers: day, month, year, weekday) [date* startDate]
9 11 2020 0
# end date of planning period (stored as 4 integers: day, month, year, weekday) [date* endDate]
27 11 2020 4
# maximal number of delay events considered (in robust optimization) [int maxDelayEvents]
10
# number of workdays in planning period [int nDays]
10
# day properties (stored as 6 integers: index, shift_start, shift_end, break_start, break_end, break_length) [dayProperty* days]
0 21600 79200 39600 54000 1800
1 21600 79200 39600 54000 1800
2 21600 79200 39600 54000 1800
3 21600 79200 39600 54000 1800
4 21600 79200 39600 54000 1800
5 21600 79200 39600 54000 1800
6 21600 79200 39600 54000 1800
7 21600 79200 39600 54000 1800
8 21600 79200 39600 54000 1800
9 21600 79200 39600 54000 1800
# day sizes (day, number of available customers on that day) [int* day_sizes]
0 9
1 13
2 13
3 15
4 11
5 9
6 12
7 12
8 13
9 13
# list of neighbor nodes of customers for each day in planning period [neighbor*** neighbors]
0 0 18 12 19 20 
0 1 8 10 5 18 9 2 3 16 20 
0 2 7 2 17 8 14 9 11 12 18 6 19 5 20 
0 4 14 16 3 13 12 8 5 15 17 20 
0 5 19 20 
0 7 2 1 17 8 4 14 11 12 15 6 5 20 
1 1 4 7 6 8 5 10 0 9 18 2 3 16 20 
1 3 13 2 6 11 9 10 17 7 16 3 18 14 15 19 20 
1 6 4 7 12 14 6 15 5 10 11 18 16 20 
1 7 0 2 8 17 4 14 11 12 15 6 5 20 
1 8 5 13 6 11 9 17 7 16 18 8 15 19 20 
1 9 15 17 19 20 
2 0 9 13 10 3 0 18 19 12 20 
2 1 18 16 3 20 
2 2 17 7 0 8 11 14 9 12 6 18 19 5 20 
2 3 13 11 6 1 17 10 9 16 7 14 18 3 19 15 20 
2 5 9 13 7 4 10 3 0 19 20 
2 7 17 0 1 8 11 14 4 12 15 6 5 20 
3 0 10 0 12 18 19 20 
3 1 2 16 20 
3 3 9 17 7 16 18 14 15 19 20 
3 4 0 14 16 12 13 8 5 15 17 20 
3 5 10 0 19 20 
3 9 14 16 11 12 10 13 8 15 1 17 19 20 
4 1 1 7 6 8 5 10 0 9 18 2 3 16 20 
4 4 14 0 16 3 12 13 8 5 15 17 20 
4 5 9 2 7 13 3 10 0 19 20 
4 6 1 7 12 14 6 15 5 10 11 18 16 20 
4 7 0 2 14 11 12 15 6 5 20 
4 9 14 16 11 3 12 10 13 8 15 1 17 19 20 
5 1 8 10 0 9 18 2 3 16 20 
5 2 6 20 
5 4 12 13 8 15 17 20 
5 6 10 11 18 16 20 
5 7 6 20 
5 8 13 1 6 11 9 17 7 16 18 8 15 19 20 
6 1 7 8 10 0 5 18 9 2 16 3 20 
6 2 12 18 19 5 20 
6 3 13 11 2 1 10 17 9 16 7 18 14 3 19 15 20 
6 6 7 14 12 15 10 11 5 18 16 20 
6 7 12 5 20 
6 8 13 5 11 1 17 9 16 7 18 8 19 15 20 
7 1 4 1 6 8 5 10 0 9 18 2 3 16 20 
7 2 2 0 8 17 9 14 11 12 19 18 6 5 20 
7 3 1 9 10 17 16 14 3 18 15 19 20 
7 5 9 2 4 13 3 10 0 19 20 
7 6 4 1 12 14 6 15 5 11 10 18 16 20 
7 8 1 9 17 16 18 8 15 19 20 
8 1 7 6 5 10 0 9 18 2 3 16 20 
8 2 7 2 0 17 9 14 11 12 19 18 6 5 20 
8 4 14 16 0 12 3 13 15 5 17 20 
8 7 1 2 0 17 4 14 11 12 15 6 5 20 
8 8 9 17 7 16 18 15 19 20 
8 9 14 11 16 12 3 10 13 15 1 17 19 20 
9 0 2 13 3 10 0 12 18 19 20 
9 1 5 10 18 2 3 16 20 
9 2 0 2 14 11 12 18 6 19 5 20 
9 3 1 6 10 17 7 16 3 18 14 15 19 20 
9 5 2 4 7 13 3 10 0 19 20 
9 8 1 6 17 7 16 18 8 15 19 20 
10 0 3 0 18 12 19 20 
10 1 8 0 5 18 9 2 16 3 20 
10 3 6 1 17 9 16 7 18 14 3 15 19 20 
10 5 3 0 19 20 
10 6 5 11 18 16 20 
10 9 16 14 11 13 3 12 8 15 17 1 19 20 
11 2 2 0 14 9 12 6 18 19 5 20 
11 3 13 2 6 1 17 10 9 16 7 14 18 3 19 15 20 
11 6 10 5 18 16 20 
11 7 2 0 14 4 12 15 6 5 20 
11 8 13 5 6 1 17 9 16 7 18 8 19 15 20 
11 9 16 14 13 10 12 3 8 15 17 1 19 20 
12 0 0 18 19 20 
12 2 0 11 18 19 6 5 20 
12 4 14 0 16 3 13 8 15 5 17 20 
12 6 7 14 6 15 5 10 11 18 16 20 
12 7 0 4 11 15 6 5 20 
12 9 14 16 11 3 10 13 8 15 1 17 19 20 
13 0 2 9 10 3 0 18 12 19 20 
13 3 6 11 2 1 10 17 9 16 7 18 14 3 15 19 20 
13 4 16 14 0 3 12 8 5 15 17 20 
13 5 2 9 4 7 10 3 0 19 20 
13 8 5 6 11 1 17 9 16 7 18 8 15 19 20 
13 9 16 14 11 10 3 12 8 15 17 1 19 20 
14 2 2 0 11 9 12 6 18 19 5 20 
14 3 17 9 16 7 18 3 15 19 20 
14 4 16 0 13 3 12 8 5 15 17 20 
14 6 7 6 12 15 11 10 5 18 16 20 
14 7 2 0 11 4 12 15 6 5 20 
14 9 16 11 13 10 3 12 8 15 17 1 19 20 
15 3 7 16 3 14 19 20 
15 4 12 13 8 5 17 20 
15 6 7 12 6 5 11 10 18 16 20 
15 7 12 6 5 20 
15 8 7 16 8 19 20 
15 9 12 13 8 1 17 19 20 
16 1 2 3 20 
16 3 1 10 17 9 7 14 18 3 19 15 20 
16 4 14 0 13 3 12 8 5 15 17 20 
16 6 20 
16 8 1 17 9 7 18 8 19 15 20 
16 9 14 11 13 10 3 12 8 15 17 1 19 20 
17 2 2 0 7 8 11 14 9 12 6 18 19 5 20 
17 3 6 1 10 9 16 7 14 18 3 19 15 20 
17 4 5 15 20 
17 7 2 0 1 8 11 14 4 12 15 6 5 20 
17 8 6 1 9 16 7 18 8 19 15 20 
17 9 15 1 19 20 
18 0 0 12 19 20 
18 1 10 5 9 2 16 3 20 
18 2 12 6 19 5 20 
18 3 17 9 16 7 14 3 15 19 20 
18 6 10 5 11 16 20 
18 8 17 9 16 7 8 15 19 20 
19 0 0 12 18 20 
19 2 12 6 18 5 20 
19 3 7 16 14 3 15 20 
19 5 0 20 
19 8 7 16 8 15 20 
19 9 15 1 17 20 
20 0 2 9 13 3 10 0 19 18 12 
20 1 7 4 1 8 6 5 0 10 18 9 2 16 3 
20 2 8 17 2 7 0 11 14 9 12 6 19 18 5 
20 3 13 11 2 6 1 17 10 9 16 7 14 3 18 15 19 
20 4 4 16 14 0 8 13 3 12 5 15 17 
20 5 2 9 13 7 4 3 10 0 19 
20 6 7 4 1 14 6 12 15 11 5 10 18 16 
20 7 8 17 2 0 1 11 14 4 12 15 6 5 
20 8 5 13 11 6 1 17 9 16 7 8 18 15 19 
20 9 4 11 16 14 8 13 3 10 12 15 17 1 19 
