# number of customers + 1 (depot stored as last "customer") [int nC]
41
# customer IDs (depot gets ID -1) [int* customerIDs]
4 3 43200 46800 0.87 2 32400 36000 0.44 1 36000 39600 0.96 4 50400 57600 0.40 
4 4 39600 46800 0.87 3 39600 43200 0.48 0 32400 39600 0.85 1 39600 50400 0.91 
4 4 54000 57600 0.50 0 36000 46800 0.63 1 32400 43200 0.64 2 39600 46800 0.76 
4 0 36000 43200 0.82 2 39600 43200 0.54 1 54000 61200 0.79 4 36000 43200 0.46 
4 0 39600 46800 0.43 4 54000 61200 0.84 1 36000 46800 0.80 2 46800 54000 0.45 
4 2 32400 43200 0.54 4 54000 57600 0.51 1 46800 50400 0.74 0 46800 54000 0.44 
4 1 50400 57600 0.92 2 39600 46800 0.48 4 43200 54000 0.64 3 54000 57600 0.74 
4 4 43200 54000 0.61 3 43200 54000 0.55 1 54000 57600 0.81 0 39600 43200 0.41 
4 3 54000 57600 0.66 0 46800 50400 0.98 2 46800 54000 0.75 1 50400 61200 0.92 
4 1 39600 50400 0.46 3 32400 43200 0.67 2 46800 57600 0.43 4 50400 57600 0.76 
4 4 36000 46800 0.59 2 54000 61200 0.41 3 50400 57600 0.98 1 54000 61200 0.42 
4 0 32400 36000 0.52 4 32400 43200 0.68 3 46800 57600 0.67 1 43200 54000 0.92 
4 0 36000 43200 0.47 3 32400 36000 0.82 1 43200 46800 0.67 2 46800 57600 0.57 
4 2 54000 61200 0.63 0 32400 43200 0.57 1 43200 46800 0.46 4 54000 57600 0.78 
4 4 36000 43200 0.83 1 43200 54000 0.44 0 46800 50400 0.78 2 54000 61200 0.69 
4 0 50400 61200 0.97 4 50400 54000 0.91 2 39600 50400 0.61 1 54000 57600 0.82 
4 3 39600 46800 0.76 0 43200 50400 0.46 2 43200 54000 0.89 4 54000 61200 0.61 
4 0 36000 46800 0.91 3 39600 43200 0.44 2 39600 46800 0.56 1 39600 46800 0.69 
4 4 39600 50400 0.72 0 46800 50400 0.77 3 50400 54000 0.99 2 32400 36000 0.57 
4 3 32400 36000 0.57 0 50400 57600 0.47 2 43200 50400 0.42 4 43200 54000 0.46 
# objective function coefficients [SCIP_Real* obj]
602.499000 557.422000 1082.244333 585.279000 354.340333 189.531000 309.457000 185.719000 510.729333 1066.853000 1082.764333 1055.420000 414.345667 161.979143 602.067000 1013.822000 260.799667 569.115333 559.235000 510.176333 1044.194000 521.174000 155.716000 581.305000 338.812667 329.447000 507.859333 1023.646333 1007.773333 196.087000 1022.310333 289.190333 511.767000 566.822000 340.997000 566.813000 1051.010000 1010.157000 229.411000 1088.071333 0.000000 
# shift start time [int shift_start]
21600
# shift end time [int shift_end]
79200
# service times at customers (depot has service time 0.0) [int* t_service]
120 180 120 60 180 180 60 120 240 240 60 300 240 180 180 240 240 180 180 240 60 180 240 240 120 120 120 120 300 240 60 240 120 300 300 240 120 120 180 180 0 
# max. deviation of service times at customers (depot again 0.0) [int* t_service_maxDev]
480 300 180 180 420 420 480 360 420 240 420 300 360 420 240 300 420 540 240 420 240 300 300 360 420 300 360 360 60 360 540 240 300 240 240 60 120 300 180 120 0 
# morning/AM travel time matrix between customers (incl. depot as last customer) [int** t_travelAM]
0 260 809 934 788 1288 465 848 810 1105 914 872 1022 785 896 786 944 123 952 798 722 445 899 949 1017 942 824 644 981 867 905 581 646 316 1312 1315 586 1256 956 269 2083 
280 0 727 853 883 1053 384 767 729 1024 833 638 941 704 991 552 797 170 794 717 882 364 818 868 880 707 743 562 843 632 670 499 565 171 1077 1081 352 1022 874 139 1878 
839 766 0 281 1169 744 485 246 57 693 313 915 369 184 1277 547 343 729 351 197 1271 486 865 348 365 965 412 244 380 909 947 390 224 662 769 772 768 713 921 713 1430 
915 842 281 0 1379 879 512 457 313 533 523 1125 156 394 1487 758 530 805 533 407 1197 562 739 558 467 1100 253 431 503 1119 1158 435 433 738 904 907 964 848 807 788 1353 
747 843 1145 1365 0 903 1119 1035 1147 1645 948 655 1453 1031 202 621 866 776 863 991 1418 986 1542 1001 949 490 1364 1154 913 650 601 1179 1153 964 927 930 550 871 1599 923 1707 
1291 1049 741 872 1032 0 1076 631 743 1241 494 544 960 627 1094 676 421 1181 441 587 1733 1035 1324 517 413 478 960 762 407 549 541 981 749 1139 71 69 741 61 1381 1107 985 
456 383 480 488 1134 1048 0 550 511 640 616 881 626 487 1242 730 646 346 654 500 813 219 434 651 665 950 359 346 683 875 913 115 348 281 1072 1075 644 1016 490 332 1687 
866 793 219 440 1038 614 579 0 216 719 183 784 528 105 1146 417 212 755 220 59 1364 513 925 217 286 834 439 257 249 779 817 483 227 689 638 642 637 582 993 739 1558 
844 771 54 321 1173 749 525 217 0 698 318 920 409 159 1281 552 347 734 356 202 1310 491 903 352 353 970 417 249 385 914 952 429 229 667 773 777 773 718 961 717 1470 
1098 1025 675 518 1636 1212 642 714 677 0 781 1383 674 651 1744 1015 810 988 819 665 1107 767 246 815 861 1433 371 622 848 1377 1415 640 603 923 1236 1240 1169 1181 376 974 1802 
949 844 302 523 937 491 662 193 304 803 0 683 611 188 1045 316 110 839 114 148 1448 596 1008 96 147 712 522 323 127 677 715 567 311 772 516 519 536 460 1076 822 1435 
872 630 894 1115 683 540 882 785 896 1395 698 0 1203 780 791 370 615 762 613 740 1474 743 1299 750 698 212 1114 911 662 4 188 936 903 720 565 568 322 509 1356 688 1392 
1002 929 369 145 1466 967 618 544 400 679 611 1213 0 481 1574 845 617 892 621 495 1218 650 809 645 554 1188 398 518 590 1207 1245 522 521 826 991 995 1051 936 866 876 1441 
807 734 161 381 1038 613 520 110 156 661 182 784 469 0 1146 416 212 697 220 66 1306 455 866 217 285 834 380 189 249 778 816 425 159 630 638 641 637 582 934 681 1530 
870 966 1268 1488 198 1027 1241 1158 1269 1768 1071 779 1576 1153 0 744 989 899 986 1114 1540 1108 1665 1123 1071 614 1487 1277 1035 774 725 1302 1276 1086 1051 1055 673 996 1722 1046 1736 
787 545 542 763 638 674 737 433 544 1043 346 384 851 428 746 0 263 677 261 388 1389 597 1154 398 346 454 762 563 310 378 417 790 551 636 698 701 237 642 1210 603 1618 
972 809 326 524 901 424 685 216 328 826 114 648 612 212 1009 280 0 862 20 172 1471 620 1031 159 107 645 545 346 71 642 680 590 334 796 449 452 501 393 1099 846 1368 
110 137 686 811 819 1165 342 725 687 982 791 749 899 662 927 663 821 0 829 675 755 322 776 826 894 819 701 521 858 744 782 458 523 193 1189 1192 463 1133 833 146 1960 
982 788 335 529 881 441 695 226 337 836 119 627 617 221 989 260 20 872 0 181 1481 629 1041 164 113 661 555 356 76 621 660 600 344 805 465 469 480 409 1109 846 1385 
823 749 176 397 987 563 535 58 178 676 132 734 485 62 1095 366 161 712 169 0 1321 470 882 166 235 784 395 212 198 728 766 440 184 646 587 591 586 532 949 696 1507 
709 854 1281 1236 1439 1848 822 1351 1313 1117 1418 1467 1324 1288 1547 1381 1447 750 1455 1302 0 1020 1003 1452 1467 1536 1117 1147 1484 1461 1499 917 1149 911 1872 1875 1181 1816 1060 864 2199 
442 369 454 579 1016 991 234 493 456 785 560 762 667 430 1124 612 589 332 597 444 1020 0 651 594 663 832 504 289 626 757 795 287 291 266 1015 1019 526 960 707 316 1728 
888 815 859 702 1555 1396 432 898 861 217 965 1301 858 835 1663 1151 994 778 1002 849 889 639 0 999 1045 1370 555 766 1031 1295 1333 536 768 713 1420 1424 1064 1365 119 764 1771 
963 890 316 537 1007 511 676 207 318 816 70 753 625 202 1115 386 155 852 158 162 1461 610 1022 0 143 732 536 337 134 747 786 580 324 786 536 539 606 480 1090 836 1455 
1060 897 389 481 990 428 685 304 364 897 141 715 569 299 1098 369 134 950 138 259 1471 707 1065 163 0 649 616 434 55 720 713 590 422 883 453 456 589 397 1121 933 1372 
915 674 935 1066 605 445 926 826 937 1436 689 198 1155 821 667 414 615 805 635 781 1517 786 1343 711 608 0 1155 955 601 202 166 980 943 764 470 473 365 414 1399 732 1270 
832 759 409 251 1370 945 375 448 410 379 514 1116 407 385 1478 749 544 721 552 398 1089 501 584 549 594 1166 0 356 581 1110 1149 373 336 657 970 973 902 914 670 707 1605 
648 574 216 436 1177 752 363 255 217 624 321 923 524 183 1285 556 351 537 359 205 1149 295 780 356 424 973 343 0 388 917 956 268 35 471 777 780 696 721 836 521 1585 
1028 850 381 509 943 418 713 272 383 882 121 689 597 267 1051 322 87 918 91 227 1498 675 1087 144 53 638 601 402 0 683 702 617 389 851 442 446 542 386 1149 901 1362 
871 629 894 1114 682 546 882 784 895 1394 697 5 1202 779 790 370 615 761 612 740 1473 742 1298 749 697 218 1113 910 661 0 193 935 902 719 570 574 321 515 1355 687 1398 
914 672 937 1157 725 550 925 827 938 1437 740 220 1245 823 789 413 658 804 655 783 1516 785 1341 792 713 205 1156 953 704 214 0 978 945 763 575 578 364 519 1398 730 1375 
594 521 412 470 1217 980 137 483 444 676 549 963 558 420 1325 784 579 484 587 433 923 302 554 584 598 1033 395 279 616 957 996 0 281 419 1005 1008 727 949 611 469 1619 
660 587 203 424 1142 717 375 220 205 611 286 888 512 147 1250 521 316 550 324 170 1161 307 792 321 389 938 330 29 353 882 921 280 0 483 742 745 709 686 849 533 1573 
330 167 626 751 984 1146 291 665 628 932 732 730 839 602 1092 644 761 220 769 615 932 262 726 766 834 800 651 461 798 725 763 407 463 0 1170 1173 444 1114 782 50 1900 
1320 1078 770 901 1061 70 1105 661 772 1271 524 573 990 656 1123 706 450 1210 470 616 1763 1064 1353 546 443 507 990 791 436 578 571 1010 778 1169 0 62 770 90 1410 1136 979 
1331 1089 781 912 1072 75 1116 671 782 1281 534 584 1000 667 1134 716 461 1220 481 627 1773 1075 1364 557 453 517 1000 801 447 589 581 1021 789 1179 72 0 781 100 1420 1147 916 
600 358 770 978 565 747 659 660 772 1183 573 332 1066 656 673 246 491 490 488 616 1202 519 1076 626 574 401 902 688 538 326 364 712 690 448 772 775 0 716 1132 416 1572 
1270 1028 720 851 1011 65 1055 611 722 1220 474 523 939 606 1073 656 400 1160 420 566 1712 1014 1303 496 392 457 940 741 386 528 521 960 728 1118 89 92 720 0 1360 1086 1009 
909 836 909 751 1576 1441 453 948 910 384 1014 1322 907 885 1684 1172 1044 799 1052 898 910 661 147 1049 1094 1392 622 787 1081 1316 1355 557 790 735 1466 1469 1086 1410 0 785 1793 
280 136 676 802 957 1118 342 715 678 982 782 703 890 653 1065 617 812 170 820 666 882 313 776 817 885 772 701 511 849 697 735 458 514 50 1143 1146 417 1087 833 0 1943 
2093 1852 1689 1596 1816 983 1912 1579 1690 1945 1442 1383 1649 1575 1728 1592 1369 1983 1389 1535 2275 1964 1865 1465 1361 1259 1849 1709 1355 1388 1344 1842 1697 1942 980 908 1543 1008 1922 1910 0 
# noon travel time matrix between customers (incl. depot as last customer) [int** t_travelNoon]
0 258 806 918 769 1266 453 850 806 1084 912 861 1008 783 870 779 940 121 948 801 727 437 881 951 1012 924 808 638 978 856 895 569 640 301 1289 1292 584 1234 935 267 2028 
276 0 731 844 862 1031 378 776 731 1009 838 627 934 708 962 544 789 166 786 727 886 363 807 876 871 690 733 563 836 622 661 494 566 170 1055 1058 350 999 861 138 1841 
815 742 0 269 1136 715 499 239 58 669 301 891 360 171 1237 531 328 705 337 190 1255 471 838 339 351 928 393 231 366 887 926 384 212 638 738 742 746 683 893 688 1380 
903 830 275 0 1346 843 507 449 308 525 511 1101 156 381 1446 741 511 793 515 399 1191 559 729 542 451 1056 249 428 487 1096 1120 432 422 726 866 869 948 811 797 776 1315 
747 837 1117 1324 0 894 1113 1015 1117 1608 946 649 1415 1009 198 620 865 781 862 971 1420 980 1537 999 947 487 1332 1137 912 648 601 1170 1110 961 917 920 548 862 1591 922 1685 
1271 1034 704 850 1014 0 1080 602 704 1194 486 534 940 595 1071 667 414 1161 435 558 1717 996 1301 508 408 465 918 724 403 539 529 964 697 1123 70 68 723 60 1355 1092 959 
447 374 474 483 1107 1034 0 558 507 631 620 862 618 490 1207 717 647 337 656 508 819 216 428 658 649 925 355 345 685 857 896 115 348 273 1057 1060 631 1002 482 323 1638 
850 777 214 421 1016 595 590 0 214 705 181 772 512 106 1117 411 209 740 217 62 1383 506 909 219 280 808 429 237 247 767 806 475 207 673 619 622 626 563 977 723 1513 
820 747 56 304 1141 720 534 213 0 674 306 897 395 158 1242 536 333 710 342 195 1290 476 873 344 339 933 399 236 372 892 931 419 217 643 744 747 751 688 928 693 1415 
1083 1010 661 512 1607 1186 635 710 666 0 772 1363 669 643 1708 1002 800 973 808 661 1083 759 240 811 837 1399 366 608 838 1358 1397 632 589 908 1210 1213 1148 1154 359 958 1766 
913 833 277 484 912 474 653 175 277 768 0 668 575 169 1013 307 105 803 112 131 1446 569 972 95 145 687 492 297 126 663 702 538 270 736 498 501 522 442 1040 786 1392 
866 628 867 1074 667 532 881 765 866 1357 696 0 1164 758 768 370 614 756 611 721 1476 736 1292 749 693 206 1081 887 661 5 187 925 860 718 555 558 317 500 1346 686 1367 
989 916 362 145 1432 929 634 535 394 670 597 1188 0 468 1533 827 597 879 601 486 1223 645 806 629 537 1142 394 514 573 1183 1206 519 508 812 953 956 1035 897 861 863 1402 
783 710 155 362 1017 596 527 108 151 646 182 773 453 0 1118 412 210 673 218 71 1320 439 850 220 281 809 370 168 248 768 807 412 138 606 620 623 627 564 918 656 1473 
858 948 1228 1435 196 1008 1224 1126 1228 1718 1057 764 1525 1119 0 731 975 891 973 1082 1522 1091 1647 1110 1058 601 1442 1248 1023 762 716 1280 1221 1072 1032 1035 659 976 1702 1033 1716 
780 542 515 722 622 658 735 413 515 1006 344 378 813 407 723 0 263 670 260 369 1390 590 1146 397 345 441 730 535 310 373 412 776 508 632 682 685 232 627 1201 600 1577 
936 803 300 507 882 408 676 198 300 790 113 638 597 191 983 277 0 825 20 154 1468 592 995 159 107 621 514 320 72 633 672 560 293 759 432 435 492 376 1062 809 1326 
110 137 685 797 796 1144 332 729 684 963 791 740 887 662 897 658 819 0 827 680 764 316 760 829 890 803 687 517 857 735 774 447 519 180 1168 1171 463 1112 814 146 1907 
945 782 309 513 862 426 685 208 309 800 118 618 603 201 963 257 20 835 0 164 1478 601 1004 164 113 639 524 330 77 613 652 570 302 768 449 452 472 394 1072 818 1344 
803 730 168 375 962 541 544 58 168 658 127 718 465 59 1063 357 154 693 163 0 1336 460 862 165 226 754 382 190 193 713 752 428 161 627 565 568 572 509 930 677 1459 
706 852 1286 1200 1408 1761 829 1373 1319 1057 1435 1455 1290 1305 1509 1372 1462 747 1471 1323 0 1031 972 1473 1462 1518 1081 1160 1498 1450 1489 930 1163 895 1785 1788 1178 1730 1026 861 2136 
434 361 459 571 991 980 243 504 459 782 566 746 662 436 1092 601 593 324 602 454 1035 0 654 604 665 810 506 291 631 742 781 287 294 258 1003 1006 515 948 708 308 1682 
862 789 840 691 1510 1352 414 889 845 211 951 1265 848 822 1610 1119 979 752 987 840 885 619 0 990 1016 1328 545 748 1017 1260 1299 518 750 687 1375 1379 1034 1320 121 737 1726 
930 857 294 501 982 491 670 193 294 785 69 737 592 186 1082 377 153 820 157 148 1463 586 989 0 140 704 509 314 131 732 768 555 287 753 515 518 591 459 1057 803 1409 
1025 890 383 467 970 410 697 288 361 880 142 692 557 281 1070 365 133 915 137 243 1452 681 1036 165 0 623 604 409 55 697 687 581 382 848 434 437 580 378 1090 898 1328 
907 669 897 1043 597 439 922 795 897 1387 678 195 1133 788 654 411 607 797 628 751 1517 777 1333 701 601 0 1111 917 596 200 164 966 890 759 463 466 359 407 1387 727 1249 
820 747 398 249 1344 923 372 447 402 372 509 1100 406 379 1445 739 536 710 545 398 1084 495 576 547 573 1136 0 345 575 1095 1134 369 326 645 947 950 885 891 662 696 1562 
636 563 219 426 1142 721 381 250 218 612 307 898 516 173 1243 537 335 526 343 201 1173 292 786 345 406 934 336 0 373 893 932 265 31 459 745 748 682 689 840 509 1536 
987 842 352 492 922 403 722 250 352 842 121 677 582 243 1022 316 85 877 89 206 1478 644 1046 143 54 616 566 372 0 672 680 607 345 811 426 430 531 371 1114 861 1321 
867 630 868 1075 669 536 883 767 868 1359 697 4 1166 760 770 372 616 757 613 722 1477 737 1294 750 698 211 1083 888 663 0 192 927 861 719 560 563 319 504 1348 688 1372 
901 664 902 1109 703 532 916 800 902 1393 731 210 1200 794 772 405 650 791 647 756 1511 771 1327 784 694 191 1117 922 689 206 0 960 895 753 556 559 353 500 1382 722 1342 
605 532 407 461 1198 966 157 490 439 671 552 953 551 423 1298 782 580 495 588 441 950 307 568 591 582 1016 395 278 618 948 987 0 280 431 990 993 722 935 623 481 1571 
647 574 205 412 1111 690 391 219 205 598 276 866 502 141 1211 506 303 537 312 170 1184 303 797 314 375 903 322 29 341 862 900 276 0 470 713 716 692 658 851 520 1522 
323 161 628 740 965 1125 283 672 627 914 734 720 830 604 1065 638 761 213 770 623 933 259 711 772 833 783 638 460 800 715 754 399 462 0 1148 1151 443 1093 766 50 1850 
1300 1062 733 878 1043 70 1108 631 732 1223 514 562 969 624 1099 696 443 1190 463 587 1746 1024 1330 537 436 493 947 753 432 567 557 993 725 1152 0 62 752 89 1384 1120 953 
1309 1072 742 888 1052 74 1118 640 742 1232 524 572 978 633 1109 706 453 1199 473 596 1756 1034 1339 546 446 503 957 762 442 577 567 1002 735 1161 72 0 761 98 1394 1130 891 
596 358 735 942 545 725 659 634 735 1175 564 321 1033 627 646 239 483 486 480 589 1206 514 1070 617 566 384 899 684 530 316 355 703 687 448 749 752 0 693 1125 416 1535 
1250 1012 682 828 992 64 1058 580 682 1173 464 512 918 574 1049 646 393 1139 413 536 1696 974 1279 486 386 443 897 702 382 517 507 943 675 1102 87 90 701 0 1334 1070 982 
886 813 883 735 1534 1376 438 932 888 362 994 1289 891 865 1634 1143 1022 776 1030 883 909 643 137 1033 1059 1352 606 772 1060 1284 1323 542 774 711 1399 1403 1058 1344 0 761 1750 
275 134 677 790 936 1098 333 722 677 964 784 693 880 654 1037 611 811 165 820 673 885 309 761 822 883 756 688 509 850 688 727 449 512 49 1121 1124 416 1066 815 0 1900 
2068 1830 1466 1379 1798 975 1724 1541 1498 1765 1425 1364 1408 1534 1703 1572 1354 1958 1374 1497 2104 1749 1688 1447 1347 1242 1628 1618 1343 1369 1325 1623 1612 1917 973 901 1520 999 1742 1889 0 
# afternoon/PM travel time matrix between customers (incl. depot as last customer) [int** t_travelPM]
0 258 824 933 790 1275 458 889 822 1093 950 864 1024 800 898 779 980 121 989 839 750 443 910 989 1052 931 816 645 1019 859 895 575 648 306 1299 1302 583 1243 962 268 2101 
287 0 748 857 881 1042 382 813 747 1018 872 631 948 724 990 546 790 177 788 763 921 367 834 913 874 698 740 569 838 626 662 499 572 170 1066 1069 350 1010 886 138 1868 
838 764 0 281 1208 758 515 245 56 682 350 947 372 193 1316 583 380 728 389 225 1286 484 874 389 359 978 405 243 396 942 978 389 224 658 782 785 798 726 926 708 1459 
919 846 281 0 1380 859 520 491 314 527 529 1119 157 410 1488 755 520 809 524 441 1222 565 740 552 460 1079 250 434 496 1114 1143 438 437 739 883 885 956 827 832 789 1394 
764 854 1167 1376 0 906 1139 1048 1166 1659 962 660 1467 1047 197 637 881 802 879 1004 1441 999 1590 1016 965 495 1382 1169 929 659 610 1192 1148 981 930 933 562 875 1643 940 1716 
1299 1050 750 868 1029 0 1102 630 748 1242 494 545 959 629 1084 674 423 1188 441 586 1749 1032 1337 517 415 477 964 752 409 550 541 976 730 1140 71 68 737 59 1389 1108 967 
459 385 478 489 1130 1055 0 592 510 635 653 870 628 503 1239 721 683 348 691 542 839 220 451 692 656 937 357 348 693 865 901 116 351 281 1079 1082 636 1024 503 331 1715 
868 795 232 445 1052 617 613 0 216 724 194 791 536 111 1160 427 225 758 233 61 1425 514 937 233 296 837 447 243 263 786 822 487 212 688 641 644 642 585 1028 738 1543 
843 770 57 312 1213 743 546 212 0 688 356 952 403 158 1321 588 386 733 394 230 1318 489 900 394 344 963 410 248 381 947 984 420 229 663 767 770 804 711 957 713 1490 
1106 1033 664 516 1647 1223 647 742 675 0 800 1386 673 659 1755 1033 831 996 839 692 1116 761 248 839 843 1443 367 613 869 1381 1417 634 594 929 1247 1250 1153 1191 383 979 1852 
947 838 311 524 935 480 691 191 309 803 0 674 615 190 1043 311 108 837 112 147 1504 593 1015 96 146 700 525 313 126 669 706 566 291 767 505 507 526 449 1107 817 1406 
883 634 904 1113 689 539 900 784 903 1396 699 0 1204 784 798 374 618 773 616 740 1517 742 1334 753 702 210 1119 906 666 5 187 935 884 724 563 565 322 507 1387 693 1390 
1005 931 367 145 1465 944 650 576 399 673 615 1205 0 495 1574 841 606 895 610 526 1252 651 839 637 545 1164 396 520 582 1200 1228 524 522 825 968 971 1042 913 891 875 1480 
795 721 168 381 1068 633 539 109 153 660 210 807 473 0 1176 443 241 684 249 85 1351 441 873 249 312 853 383 169 279 802 838 414 138 615 657 660 658 601 964 665 1559 
873 963 1276 1485 201 1024 1248 1157 1275 1768 1071 778 1576 1156 0 746 990 910 988 1112 1530 1108 1699 1125 1074 613 1491 1278 1038 777 728 1301 1256 1090 1048 1051 671 993 1752 1049 1752 
794 544 549 757 641 665 750 429 547 1041 344 380 848 428 749 0 263 683 260 385 1428 592 1184 397 346 447 764 551 311 375 412 785 529 635 689 691 232 633 1237 603 1590 
970 806 333 519 903 414 714 214 332 825 114 642 610 213 1011 278 0 859 20 170 1525 616 1038 159 108 634 548 335 72 637 673 589 314 790 438 441 493 382 1130 840 1339 
110 137 703 812 816 1154 337 768 701 972 829 742 903 679 924 658 859 0 867 718 789 322 788 868 931 809 695 524 898 737 774 454 527 185 1178 1181 462 1122 841 146 1979 
979 785 343 524 882 432 724 223 341 835 119 621 615 222 990 258 20 869 0 179 1530 625 1048 164 113 652 558 345 78 616 653 598 323 799 456 458 473 400 1139 844 1357 
822 749 186 399 999 564 566 58 184 678 141 738 490 65 1107 374 172 712 180 0 1379 468 890 180 243 784 400 197 210 733 769 441 166 642 588 591 589 532 982 692 1490 
708 858 1302 1214 1437 1799 843 1427 1335 1088 1488 1463 1305 1338 1545 1379 1518 754 1527 1377 0 1043 1002 1527 1481 1530 1096 1183 1518 1458 1495 952 1186 906 1823 1826 1183 1767 1055 868 2218 
445 372 472 581 1010 1021 254 538 471 788 599 750 673 449 1119 601 629 335 637 488 1066 0 688 637 701 817 510 294 667 745 781 289 297 265 1045 1048 516 990 740 315 1760 
884 810 846 697 1544 1391 425 924 857 214 982 1283 855 841 1652 1135 1012 774 1021 874 905 633 0 1021 1025 1350 548 762 1051 1278 1315 530 764 706 1416 1418 1050 1360 123 756 1810 
961 888 325 538 1006 499 706 205 323 817 71 745 629 204 1114 382 154 851 157 161 1518 607 1029 0 142 719 539 327 133 740 777 580 305 781 523 525 597 467 1121 831 1424 
1059 896 387 477 993 416 712 303 364 889 142 704 568 302 1101 369 134 949 137 259 1483 705 1070 165 0 636 612 425 54 709 700 585 403 879 440 443 584 384 1123 929 1342 
924 675 943 1061 601 444 941 823 941 1434 687 198 1152 822 656 415 616 814 634 779 1558 783 1375 710 607 0 1157 945 601 203 166 976 923 765 468 471 363 412 1427 733 1270 
846 773 403 255 1386 962 387 481 415 376 539 1125 412 398 1494 772 570 736 578 431 1117 501 589 578 582 1182 0 352 608 1120 1157 373 333 669 986 989 892 930 699 719 1641 
647 574 229 441 1179 752 392 271 228 617 330 918 532 179 1287 562 360 537 368 221 1204 293 826 368 432 972 340 0 398 913 949 266 31 467 776 779 685 720 878 517 1619 
1026 848 389 504 945 409 738 270 388 881 121 684 595 269 1053 321 86 915 90 226 1510 672 1094 144 54 629 604 391 0 679 693 612 370 846 433 436 536 377 1149 896 1335 
885 636 906 1114 691 544 902 786 904 1398 701 5 1205 785 799 375 620 774 617 742 1519 744 1336 754 703 215 1120 908 667 0 192 937 886 726 568 570 323 512 1388 694 1395 
918 669 939 1148 721 544 935 820 938 1431 734 215 1239 819 776 409 653 808 651 776 1552 778 1369 788 707 199 1154 941 701 210 0 971 919 759 568 570 357 512 1422 728 1369 
632 558 414 473 1227 991 173 528 446 679 589 966 564 439 1335 818 619 521 627 478 985 316 607 628 592 1033 402 284 629 961 998 0 287 454 1015 1018 733 960 659 504 1651 
659 585 216 429 1155 721 403 239 214 604 298 895 520 148 1264 531 328 548 337 189 1215 305 816 337 400 941 326 30 367 890 926 278 0 479 745 748 696 689 889 529 1607 
336 162 644 753 985 1136 289 710 643 924 770 724 844 620 1093 640 801 226 809 660 970 264 741 809 873 791 647 466 839 719 756 406 468 0 1160 1163 444 1104 793 50 1931 
1327 1078 778 897 1058 70 1131 659 777 1270 523 573 988 658 1113 703 452 1217 470 614 1778 1061 1365 546 443 505 993 780 437 579 570 1004 758 1168 0 62 766 88 1418 1137 960 
1339 1089 789 908 1069 75 1142 670 788 1281 534 585 999 669 1124 714 463 1228 481 626 1789 1072 1377 557 454 517 1004 791 448 590 581 1016 770 1180 72 0 777 99 1429 1148 898 
609 360 770 975 565 736 674 651 769 1181 565 324 1066 650 673 240 484 499 482 607 1243 516 1108 619 568 391 904 687 532 319 356 709 690 450 760 763 0 704 1160 419 1562 
